"","clay_summary_geo[, 1]","mean","median","var"
"1525","1400000US06085512026",32.8447009443861,29,134.453830377644
"1526","1400000US06085512034",17.9329934450109,17,12.6893844001028
"1527","1400000US06085512036",36.0473537604457,33,152.156677470462
"1528","1400000US06085512043",19.7649958915366,20,7.68979344159495
"1529","1400000US06085512200",16.8936279237136,15,48.3181310213462
"1530","1400000US06085512309",28.0358562367865,27,63.2126858047702
"1531","1400000US06085512312",27.1123476417594,27,3.04569581121262
"1532","1400000US06085512505",28.091561423651,27,65.4509882015089
"1533","1400000US06085512508",24.2093171665603,23,10.1598110241738
"1534","1400000US06085512604",26.6534619359283,27,50.2816618564934
"1535","1400000US06085513500",14.7672099888465,13,19.0801343271338
"1536","1400000US06087100600",18.2291086350975,18,27.3028733512564
"1537","1400000US06087101100",12.9079183088499,14,23.0019121883062
"1538","1400000US06087110600",14.0488349824449,13,13.1096833485587
"1539","1400000US06081605400",37.5773060796646,49,395.772790224508
"1540","1400000US06081605500",30.3688415446072,24,280.976456884935
"1541","1400000US06081605600",19.2379103423932,19,14.5368099653083
"1542","1400000US06081606000",41.5908183632735,49,182.993242286655
"1543","1400000US06081606600",24.0666666666667,21,281.816047684548
"1544","1400000US06081607100",20.0100890207715,20,10.0064302177238
"1545","1400000US06081607600",50.5787965616046,51,77.5443896059515
"1546","1400000US06081608001",55.361833952912,55,5.75476983343634
"1547","1400000US06081608100",54.7257142857143,55,16.7235516818739
"1548","1400000US06081608200",53.0853046594982,52,14.9346117256239
"1549","1400000US06081608502",49.0875179340029,49,20.2667548937153
"1550","1400000US06081609201",33.275,26,280.342273730684
"1551","1400000US06081609300",34.8350764279968,31,260.804501342785
"1552","1400000US06081609602",19.8067292644757,20,7.01586697597925
"1553","1400000US06081610100",44.7218045112782,49,143.661948546064
"1554","1400000US06081610601",25.60329218107,28,285.484997389848
"1555","1400000US06081611200",26.5433759246806,23,194.111004207845
"1556","1400000US06081611600",46.9453551912568,52,229.32609053006
"1557","1400000US06081612100",29.3595505617978,27,116.170476559473
"1558","1400000US06081613800",15.4984231325802,14,20.0958799685354
"1559","1400000US06081613900",24.9938905859483,22,102.367184886914
"1560","1400000US06081614000",16.3369856342829,22,101.628741325415
"1561","1400000US06083000200",9.33063616071429,9,14.3927424363811
"1562","1400000US06083000801",9.38331929233361,10,5.01736064248584
"1563","1400000US06083000900",8.78161434977578,10,4.56018222895505
"1564","1400000US06083001601",10.9330125832717,11,6.60924496671189
"1565","1400000US06083001800",15.5244982112319,13,30.0809901800828
"1566","1400000US06083001901",15.8170810097762,13,39.5942906589284
"1567","1400000US06083001906",16.8402362063757,14,38.5182076083471
"1568","1400000US06083002006",13.5028488804902,13,66.9934333627091
"1569","1400000US06083002008",1.61241411987681,1,7.44926765405651
"1570","1400000US06083002101",24.0965909090909,29,57.7780440849656
"1571","1400000US06083002205",27.5017445917655,30,18.4345290771792
"1572","1400000US06083002206",25.5825072886297,29,35.4592037448418
"1573","1400000US06083002209",23.2078853046595,26,52.4904686238513
"1574","1400000US06083002210",24.389095061376,26,28.6009889866775
"1575","1400000US06083002403",24.9775413711584,30,56.9504119290976
"1576","1400000US06083002404",21.1478622327791,22,54.9686169364456
"1577","1400000US06083002606",11.8863730704623,13,90.646065846088
"1578","1400000US06083002705",27.258064516129,27,5.69500010011814
"1579","1400000US06083002806",26.8110003691399,27,4.49750080834551
"1580","1400000US06083002909",10.1676942046856,8,70.4658570313448
"1581","1400000US06083002926",3.80047505938242,3,3.64580929759077
"1582","1400000US06083002932",20.212713174091,18,99.4648643521599
"1583","1400000US06083003102",20.380363155548,19,66.0918332898571
"1584","1400000US06085500100",21.7633113097551,21,41.0158851429397
"1585","1400000US06085500400",38.2332580887886,35,118.526874994334
"1586","1400000US06085500901",23.2628811777077,23,25.0929260058664
"1587","1400000US06085500902",23.4700315457413,23,27.2245737331789
"1588","1400000US06085501502",19.7264808362369,20,13.5293068723439
"1589","1400000US06085502101",16.9726882559501,16,10.2428134964545
"1590","1400000US06085502500",24.9045882710422,21,123.530711464166
"1591","1400000US06085502800",16.5038860103627,16,8.64663716021889
"1592","1400000US06085502907",16.6650455927052,16,9.04649642431907
"1593","1400000US06085503003",21.691887675507,19,92.5480262441087
"1594","1400000US06085503110",22.5545893719807,22,34.1099281436007
"1595","1400000US06085503116",30.3931171409662,24,163.491714184282
"1596","1400000US06085503123",21.599771949829,18,94.3932876191666
"1597","1400000US06085503211",19.923186344239,20,7.79196023144328
"1598","1400000US06085503218",19.5390428211587,19,13.4719920208626
"1599","1400000US06085503315",16.6510344827586,15,28.6053979633918
"1600","1400000US06085503323",20.4896597731821,18,80.2393789896424
"1601","1400000US06085503329",17.2342747111682,17,8.40686559436327
"1602","1400000US06085503336",22.7298420615129,16,171.260564617298
"1603","1400000US06085503504",19.0253772290809,19,5.78453057139602
"1604","1400000US06085503507",19.0078125,19,8.72009540117417
"1605","1400000US06085503601",22.7182072829132,21,65.882992300059
"1606","1400000US06085503602",20.4920432845321,21,6.24500034462207
"1607","1400000US06085503703",22.2135706340378,20,61.3752722029674
"1608","1400000US06085503708",18.2566978193146,17,37.7831923306997
"1609","1400000US06085503712",26.8422897196262,20,187.358724107777
"1610","1400000US06085503903",14.2915980230642,14,4.37491698255174
"1611","1400000US06085504307",15.4848484848485,15,7.58113457355544
"1612","1400000US06085504316",18.6462167689162,18,6.22468383565313
"1613","1400000US06085504320",22.2191780821918,21,45.8035351303579
"1614","1400000US06085504410",26.6517549896765,24,79.4543994660994
"1615","1400000US06085504413",37.2184466019417,35,67.0530736472059
"1616","1400000US06085504418",31.7838638045892,25,120.397694985882
"1617","1400000US06085504422",23.4668959587274,24,12.1062611827978
"1618","1400000US06085504700",39.9339077068335,36,73.5369438521986
"1619","1400000US06085504806",43.9805375347544,49,47.2602887645917
"1620","1400000US06085505203",30.8010178117048,24,159.546434808746
"1621","1400000US06085505302",35.8770833333333,49,207.955701754386
"1622","1400000US06085505401",32.3943569553806,26,236.110303000536
"1623","1400000US06085506000",33.4994292237443,26,202.544831198871
"1624","1400000US06085506103",24.4287143571786,16,219.639435333282
"1625","1400000US06085506301",28.8138325533021,21,210.034002109304
"1626","1400000US06085506501",16.6358974358974,16,7.63292755149043
"1627","1400000US06085506803",16.295098366122,15,12.2407731641034
"1628","1400000US06085507203",17.7322105263158,18,15.5196654990467
"1629","1400000US06085507500",20.5137577002053,20,10.2494512700937
"1630","1400000US06085507806",16.8559738134206,16,14.6268124364814
"1631","1400000US06085507807",19.2501895375284,20,12.79016498681
"1632","1400000US06085507906",15.4767752269087,15,6.9002348944287
"1633","1400000US06085508101",15.5610923423423,15,8.09539368113537
"1634","1400000US06085508303",15.280981595092,15,11.5305773047562
"1635","1400000US06085508403",17.087134502924,17,9.18315796317398
"1636","1400000US06107000701",9.23578120389495,9,11.7484192558177
"1637","1400000US06107000702",19.8260061919505,11,239.317502471315
"1638","1400000US06107001004",11.2465254044201,9,17.6329214932583
"1639","1400000US06107001501",14.4042553191489,12,32.7827275268826
"1640","1400000US06107001701",21.3844905905256,23.5,34.2581560046177
"1641","1400000US06107001800",21.816271389973,24,37.1560234506497
"1642","1400000US06107002003",26.2517067379044,27,10.0619218189599
"1643","1400000US06107002008",20.2117090479007,21,16.2226083792021
"1644","1400000US06107002203",16.7221567472009,18,25.6861166556471
"1645","1400000US06107002601",10.9871360866622,11,2.77651380393187
"1646","1400000US06107002700",9.92241739617604,10,47.7431594846989
"1647","1400000US06107002903",12.0209884901828,14,24.2657293307175
"1648","1400000US06107003501",14.3962835147332,12,46.1539842755671
"1649","1400000US06107003601",19.5571172248804,25,98.9443884564905
"1650","1400000US06107004000",45.4723404255319,46,16.8199461614122
"1651","1400000US06107004102",8.25252525252525,7,5.14322502757584
"1652","1400000US06109002100",12.4908555750736,13,23.8800217516876
"1653","1400000US06109003200",12.5801160814101,13,6.39188075935616
"1654","1400000US06109004200",9.46725649535201,9,6.26844037711051
"1655","1400000US06109005100",12.6878727634195,13,3.45108655741251
"1656","1400000US06109005201",12.9909629417183,13,1.56040010633798
"1657","1400000US06109985202",12.9529288702929,13,1.21139455409757
"1658","1400000US06111000600",12.0429219975237,11,5.2318481058041
"1659","1400000US06111000702",12.9536945812808,12,5.95150260879704
"1660","1400000US06111001101",16.6682419659735,16,30.3665654472081
"1661","1400000US06111001301",21.4782231852654,26,74.0376162614042
"1662","1400000US06111001503",17.342987804878,17,21.1076290414067
"1663","1400000US06111002600",14.9862410566868,14,22.0862643317275
"1664","1400000US06111003010",11.1525252525253,11,0.562152362860148
"1665","1400000US06111003013",11.1502145922747,11,0.944906395639696
"1666","1400000US06111003608",10.9897070467142,11,1.08784959715316
"1667","1400000US06111003700",10.9626865671642,11,0.038935271365354
"1668","1400000US06111004000",9.490625,9,0.287591854283927
"1669","1400000US06087120302",12.5316932624113,13,14.5802411579417
"1670","1400000US06087120500",12.3064307428482,12,6.11525194069513
"1671","1400000US06087120800",12.2731328806984,13,29.8741738100644
"1672","1400000US06087121402",14.2552112676056,14,1.70878765263509
"1673","1400000US06087121700",15.4643271461717,15,5.30537053640241
"1674","1400000US06087122202",14.2862550960978,13,35.4569214216533
"1675","1400000US06087123100",14.6183755491167,14,5.94324428557148
"1676","1400000US06089010702",14.3404553415061,15,5.10306874005116
"1677","1400000US06089010900",14.2541762672811,15,6.5908654599235
"1678","1400000US06089011401",15.6222784810127,16,1.4465534296457
"1679","1400000US06089012000",15.5360192102455,16,1.85821823937479
"1680","1400000US06089012400",14.9764414370624,14,42.3519346461212
"1681","1400000US06089012500",14.4844841717706,15,12.086949470439
"1682","1400000US06089012601",14.6661834382293,14,26.6324716393531
"1683","1400000US06089012603",13.132312702293,13,32.4369019752731
"1684","1400000US06089012604",15.4753549603021,15,36.2803394745072
"1685","1400000US06091010000",11.8258873696807,11,32.410362914263
"1686","1400000US06093000100",14.7283267886504,13,34.9475285828291
"1687","1400000US06093000200",13.6477599131517,14,32.3469627224612
"1688","1400000US06093000300",23.0673099305425,17,314.480502590448
"1689","1400000US06093000500",12.7286816113925,12,16.1562987868575
"1690","1400000US06093000701",14.135610195554,13,19.7348815495639
"1691","1400000US06093000800",12.8988700083559,12,13.5791898168428
"1692","1400000US06093000900",14.6642536565427,14,167.887685298457
"1693","1400000US06093001200",10.2655269598621,10,17.1691230376407
"1694","1400000US06095250601",25.1166353971232,24,8.77744604218738
"1695","1400000US06095251000",29.6614745586708,27,94.2615807755995
"1696","1400000US06095251500",41.9702643171806,48,101.378729627068
"1697","1400000US06095251702",24.5139442231076,24,10.2767334915657
"1698","1400000US06095251902",27.3700816629547,28,22.1418598522221
"1699","1400000US06095252105",24.8934542363276,26,34.7443137167968
"1700","1400000US06095252306",24.6292682926829,13,222.192717642508
"1701","1400000US06095252312",27.6379151291513,25,142.043730215221
"1702","1400000US06095252316",29.4193168433451,28,176.136385626127
"1703","1400000US06095252317",20.7263175371187,14,122.001683500411
"1704","1400000US06095252502",44.3308016877637,48,63.0323697114836
"1705","1400000US06095252608",15.3865131578947,12,53.4257932640243
"1706","1400000US06095252704",18.5758953951109,13,127.355869149461
"1707","1400000US06095252802",13.401496763754,13,13.2802000655368
"1708","1400000US06095252910",35.4069923800986,30,94.5114129681033
"1709","1400000US06095253000",23.6717171717172,24,48.3295893049629
"1710","1400000US06095253203",27.4776913630782,29,17.4805627269811
"1711","1400000US06095253402",22.9480890157428,22,15.1845319603213
"1712","1400000US06097150204",27.239420935412,21,186.932358116276
"1713","1400000US06097150601",48.8984894259819,49,2.83370388365475
"1714","1400000US06097150609",49,49,0
"1715","1400000US06097150901",39.7111499126964,49,159.177522854018
"1716","1400000US06097151310",47.8837920489297,49,32.4290472062318
"1717","1400000US06097151504",36.5511391177896,49,169.52975500634
"1718","1400000US06097151900",24.4552469135802,27,12.0288836455503
"1719","1400000US06097152502",25.1661855670103,21,128.18235446225
"1720","1400000US06097152903",23.220008853475,19,96.9050733391598
"1721","1400000US06097153006",19.8509743135518,18,37.0079082420865
"1722","1400000US06097153404",12.6249568519158,11,25.2533065054307
"1723","1400000US06097153804",23.7009174311927,22,96.1705927930558
"1724","1400000US06097153806",19.4393542757417,17,60.6523658857827
"1725","1400000US06097153903",21.7524249422633,21,44.0200045133071
"1726","1400000US06097154000",15.4066293725772,13,18.5880061630235
"1727","1400000US06097154303",14.0252062965663,13,20.1088707487177
"1728","1400000US06097154304",13.8467393147012,13,10.1656311315024
"1729","1400000US06099000101",13.2359846219859,12,22.839180783182
"1730","1400000US06099000301",10.1167512690355,11,7.61175731206188
"1731","1400000US06099000403",7.42997685185185,7,0.875281033614166
"1732","1400000US06099000801",9.80472440944882,8,9.26158883604896
"1733","1400000US06099000905",7.85505080693365,8,0.907234571408915
"1734","1400000US06099000910",9.59067562228368,9,6.68377072912486
"1735","1400000US06099001100",9.08304647160069,8,12.6048093116578
"1736","1400000US06099001604",8.37750238322212,8,5.42796665672141
"1737","1400000US06099001900",8.55768222338752,8,16.7355913744702
"1738","1400000US06099002005",7.50712025316456,8,0.395832080539603
"1739","1400000US06099002401",7.14193548387097,7,0.168027615760029
"1740","1400000US06099002503",7.21371908539431,7,0.277365386969845
"1741","1400000US06099002605",6.78841550981331,7,0.451379145276572
"1742","1400000US06099002803",10.4107687097867,12,7.17775662433224
"1743","1400000US06099003300",23.3697969471336,19,129.940688220616
"1744","1400000US06099003400",20.5246865367601,17,95.1533246939567
"1745","1400000US06099003605",7.01843884449908,7,3.85006977540883
"1746","1400000US06099003804",4.16360816748514,4,6.17151913908529
"1747","1400000US06099003906",4.1700288184438,3,5.38110813065691
"1748","1400000US06099003909",6.09125699146306,6,5.23489703552605
"1749","1400000US06101050301",24.1892697466468,24,0.61773768714094
"1750","1400000US06101050501",23.4817413355875,23,29.2078414175743
"1751","1400000US06101050604",21.301742586365,21,2.43155353738768
"1752","1400000US06101050900",38.036958461236,48,207.027180483327
"1753","1400000US06103000100",14.4594320183662,13,25.011421024599
"1754","1400000US06103000300",16.1525981791326,13,73.9280020278962
"1755","1400000US06105000101",13.9405210641135,15,21.7160042281042
"1756","1400000US06105000102",13.6559233821743,14,19.6402200653963
"1757","1400000US06105000200",13.5425562181672,13,5.46191059400992
"1758","1400000US06105000300",14.2029266224394,14,8.59615177392725
"1759","1400000US06105000400",13.5738881199745,13,9.82222618911043
"1760","1400000US06107000100",12.1866896644579,12,39.4631220559713
"1761","1400000US06107000401",8.86641940421524,8,14.0609894393974
"1762","1400000US06001433700",26.8681635002879,23,72.1433234110403
"1763","1400000US06001433800",45.9067796610169,49,48.4877731384274
"1764","1400000US06001434000",33.4182389937107,26,144.144034656502
"1765","1400000US06001435102",22.4044326241135,22,104.103296539173
"1766","1400000US06001435103",16.7892441860465,13,27.5709298100262
"1767","1400000US06001435104",31.6515631601183,41,166.426059666761
"1768","1400000US06001435200",20.208481709291,15,85.640459125394
"1769","1400000US06001435400",34.7979334098737,26,167.370977920893
"1770","1400000US06001435500",29.4701547531319,25,114.185871141226
"1771","1400000US06001435601",27.3825878594249,23,95.9278500522266
"1772","1400000US06001435602",22.6180144641683,23,4.94280684452749
"1773","1400000US06001435700",26.0176738882554,23,78.9529105016909
"1774","1400000US06001435900",36.8737954616102,49,275.968520198201
"1775","1400000US06001436000",49.1801385681293,49,1.53078958217426
"1776","1400000US06001436100",45.3010296789824,49,77.0893262118459
"1777","1400000US06001436200",26.9406286379511,24,51.3636038001579
"1778","1400000US06001436401",24.1944711538462,24,100.406269015758
"1779","1400000US06111004400",9.90067540723083,10,1.34466170580593
"1780","1400000US06111004503",10.4549237170596,10,0.267756973339498
"1781","1400000US06111004504",10.0257352941176,10,0.21460847448455
"1782","1400000US06111004505",9.72535211267606,10,0.219243528874233
"1783","1400000US06111004506",10.7216117216117,11,0.201133829495688
"1784","1400000US06111004710",9.03933364183249,9,0.278544740946407
"1785","1400000US06111004717",8.88801879404855,9,0.206102419709203
"1786","1400000US06111005303",15.8120250633249,12,48.1449273785717
"1787","1400000US06111005401",12.3645833333333,12,3.18066066997519
"1788","1400000US06111005503",13.130722559294,12,10.9238514091873
"1789","1400000US06111005907",19.4296116504854,18,50.7646316743555
"1790","1400000US06111005909",17.8040500297796,15,55.1397690463632
"1791","1400000US06111006302",22.2208651399491,19,58.0856133041049
"1792","1400000US06111006500",27.6736947791165,26,93.2807140162861
"1793","1400000US06111007000",24.2769390942218,21,120.852431459309
"1794","1400000US06111007403",25.9138225255973,27,38.2396382121488
"1795","1400000US06111007508",27.1929026387625,28,40.7101544292966
"1796","1400000US06111007513",20.03549319026,22,30.8740493747472
"1797","1400000US06111007611",12.8535665294925,12,7.40050528579529
"1798","1400000US06111007800",13.0274102079395,12,9.42147054748913
"1799","1400000US06111008001",13.8925895087427,14,3.91262003885651
"1800","1400000US06111008201",12.157634032634,11,4.02964732974205
"1801","1400000US06111008303",15.3785880527541,12,36.901590862
"1802","1400000US06111008306",14.8591790193843,11,34.9333811852755
"1803","1400000US06111008800",11.3276836158192,11,5.71542032194873
"1804","1400000US06111990100",0,0,0
"1805","1400000US06113010204",17.9780789159027,17,9.10677605278096
"1806","1400000US06113010312",42.9327125262842,41,41.9323700738845
"1807","1400000US06113010508",30.0266182698125,28,125.419563568005
"1808","1400000US06113010513",28.7452153110048,23,113.557761510472
"1809","1400000US06113010701",29.3220582943505,26,126.226334710783
"1810","1400000US06113010704",39.6215034965035,47,146.336930020985
"1811","1400000US06113011001",21.9911764705882,21,6.3598436628656
"1812","1400000US06113011103",21.46472303207,21,6.09954244074693
"1813","1400000US06115040100",14.921087358142,13,51.5386429139762
"1814","1400000US06115040200",11.7846448467967,12,30.3191025031321
"1815","1400000US06115040301",13.1920064812314,11,21.7278453246473
"1816","1400000US06115040302",11.4894979508197,11,27.2604584719405
"1817","1400000US06115040303",11.2591098948581,11,7.32049284055751
"1818","1400000US06115041000",14.6342743276724,13,16.4624447917349
"1819","1400000US06001426200",15.9490662139219,16,7.7493861603924
"1820","1400000US06001427200",8.9207100591716,3,242.448722463257
"1821","1400000US06001427300",13.0005398110661,3,370.878509427748
"1822","1400000US06001427600",4.95707070707071,3,13.0095327484708
"1823","1400000US06001427700",6.60551248923342,3,66.4011420000594
"1824","1400000US06001427900",3.25776965265082,3,1.55837965045971
"1825","1400000US06001428000",3.55523672883788,3,8.55477497979848
"1826","1400000US06001428100",9.89652677279305,3,212.777844553591
"1827","1400000US06001428200",9.23642172523962,3,137.169012520439
"1828","1400000US06001428301",11.5347593582888,3,194.86802295935
"1829","1400000US06001428400",5.10118505013674,3,31.7808106381705
"1830","1400000US06001428500",7.51384274640089,3,84.0882228000776
"1831","1400000US06001428600",6.68032128514056,3,63.0215175815803
"1832","1400000US06001428700",13.5613700447835,8,220.628604641856
"1833","1400000US06001430101",23.5156296252442,25,90.2845755767405
"1834","1400000US06001430102",19.6124766718872,19,45.6318368286197
"1835","1400000US06001430200",21.7280751708428,24,49.0176026735455
"1836","1400000US06001430400",21.4724559023066,24,44.2449658724441
"1837","1400000US06001430500",37.5634047481181,42,86.4846841471654
"1838","1400000US06001430600",26.5282892534315,26,87.8005222900486
"1839","1400000US06001430800",36.0890963088672,42,194.290021126969
"1840","1400000US06001430900",40.3246396705559,49,153.941926810321
"1841","1400000US06001431000",42.031224979984,49,130.660081911683
"1842","1400000US06001431200",32.3234311177126,27,165.449959694083
"1843","1400000US06001432100",31.1892081289418,25,197.908074197185
"1844","1400000US06001432200",26.5730170496664,23,79.7033069885815
"1845","1400000US06001432300",27.2245639534884,23,89.486261627907
"1846","1400000US06001432400",33.7298917246713,49,378.98456129544
"1847","1400000US06001432502",39.8845437616387,49,147.44238902744
"1848","1400000US06001432600",25.1893225661732,23,44.3070493164609
"1849","1400000US06001432700",37.6173515981735,49,153.119442705333
"1850","1400000US06001432800",31.1444421614958,29,142.671898306714
"1851","1400000US06001433000",40.0301136363636,49,131.273111982531
"1852","1400000US06001433102",39.4594164456233,49,129.149758682638
"1853","1400000US06001433104",33.094964028777,29,107.276792475307
"1854","1400000US06001433200",43.7167657550535,49,96.5822235999688
"1855","1400000US06001433400",31.7673224043716,36,381.959517914407
"1856","1400000US06001433500",34.4368165249089,36,255.110595087289
"1857","1400000US06001433600",30.9102990033223,26,204.287771373043
"1858","1400000US06001407900",24.8218309859155,25,83.3473736712027
"1859","1400000US06001408100",15.8258031266105,13,34.3519224070755
"1860","1400000US06001408200",23.6253207869974,18,140.554700774576
"1861","1400000US06001408300",32.6501228501228,42,135.766414684999
"1862","1400000US06001408400",28.471488178025,25,143.592152517618
"1863","1400000US06001408600",39.9019746121298,49,190.08283307769
"1864","1400000US06001408700",43.5351640991293,49,122.462066946914
"1865","1400000US06001408800",46.909608091024,49,31.8621593656018
"1866","1400000US06001408900",47.4514925373134,49,32.2814917011581
"1867","1400000US06001409000",30.6692663200462,36,424.85990878369
"1868","1400000US06001409200",45.7698658410733,49,72.2641323166935
"1869","1400000US06001409300",27.0803382663848,23,155.71709551314
"1870","1400000US06001409500",47.8996415770609,49,21.0033720687272
"1871","1400000US06001409600",39.5537848605578,49,138.630205002522
"1872","1400000US06001409700",29.1321462043112,25,116.672014432638
"1873","1400000US06001409800",32.6341772151899,41,138.601026443888
"1874","1400000US06001409900",19.5287317808678,13,62.3651679791523
"1875","1400000US06001410000",19.3562241116198,15,65.8911871365122
"1876","1400000US06001410200",31.2269230769231,25,174.437528389454
"1877","1400000US06001410300",40.01953125,49,136.585015686115
"1878","1400000US06001410400",33.6341201716738,25,146.311745411966
"1879","1400000US06001420100",15.3669849931787,13,17.0823511432171
"1880","1400000US06001420200",13.9488,13,11.2057076923077
"1881","1400000US06025011000",29.3871622912861,30,37.9837221654101
"1882","1400000US06025011100",24.873722943895,25,40.9316801285549
"1883","1400000US06025011202",29.1177908113392,30,32.1900305205219
"1884","1400000US06025011300",25.7412717855611,26,32.1406413079127
"1885","1400000US06025011500",29.1054064566317,29,15.7503637549622
"1886","1400000US06025011600",32.8610460577674,33,9.62535431337961
"1887","1400000US06025011700",34.949377593361,36,13.0210975784101
"1888","1400000US06025011802",35.0825944937004,36,11.5622692691947
"1889","1400000US06025011803",28.9045316831045,29,32.2769218297239
"1890","1400000US06025011900",25.6134007359508,27,72.8633374912541
"1891","1400000US06025012002",27.4694575663789,28,16.1546144173503
"1892","1400000US06025012100",29.0406060606061,29,19.8728580745313
"1893","1400000US06025012200",23.7031488841333,24,45.888322142331
"1894","1400000US06025012301",7.58842438197414,6,21.6143702987746
"1895","1400000US06025012302",19.4845200781797,21,77.6645453771439
"1896","1400000US06037124201",20.5424679487179,20,1.52345565254046
"1897","1400000US06037124204",16.4615384615385,16,4.59739762724837
"1898","1400000US06037124300",19.2625,20,4.33138963360143
"1899","1400000US06037124400",19.1529026982829,19,11.2392857573004
"1900","1400000US06037124500",18.416087388282,19,5.94101330448293
"1901","1400000US06037124700",19.7286866359447,19,14.924041155925
"1902","1400000US06037124902",16.8236607142857,16.5,3.51469618887824
"1903","1400000US06037125100",18.1332927571516,18,11.9012234386016
"1904","1400000US06037125200",20.8001179245283,20,15.398961638003
"1905","1400000US06037125310",20.2800891530461,21,12.0426813303358
"1906","1400000US06037125401",19.934393638171,19,7.05345615549729
"1907","1400000US06037125402",19.4350348027842,19,8.55733095116831
"1908","1400000US06037125501",19.465,19,11.277570951586
"1909","1400000US06037125502",18.0146412884334,17,11.5423073124863
"1910","1400000US06037125600",20.2453416149068,19,7.02756181017051
"1911","1400000US06037127104",21.992230854606,22,1.06105068442471
"1912","1400000US06037127210",21.9363449691992,22,2.87319300266086
"1913","1400000US06037127220",21.9181141439206,22,1.34235469999846
"1914","1400000US06037127400",23.7922740524781,24,0.383374484109565
"1915","1400000US06037127520",23.3175965665236,23,4.99138861968711
"1916","1400000US06037127603",23.970695970696,24,0.0358369459286891
"1917","1400000US06037127605",23.9927884615385,24,0.00957488660557253
"1918","1400000US06037127606",23.8286558345643,24,0.18953265800215
"1919","1400000US06037127712",22.4870395634379,23,1.22285092329598
"1920","1400000US06037127803",22.9119420989144,23,3.66977267297192
"1921","1400000US06037127804",21.3573200992556,22,5.94918237442782
"1922","1400000US06037127806",22.8542890716804,23,5.31521393516278
"1923","1400000US06037127910",20.3868974042027,20,4.20779840654028
"1924","1400000US06037127920",21.1935483870968,22,3.64199559206572
"1925","1400000US06037128102",20.6029776674938,21,3.82478615353791
"1926","1400000US06037128210",18.9780058651026,19,6.55311319820344
"1927","1400000US06037128220",19.6129476584022,20,7.94515626484278
"1928","1400000US06037128303",20.6420454545455,21,4.70084742107987
"1929","1400000US06037128400",19.7430397078959,20,7.56818783358238
"1930","1400000US06037128500",18.701768488746,19,4.8176638047665
"1931","1400000US06037128601",18.5892648774796,19,2.57175378139347
"1932","1400000US06007001400",25.5066406285317,21,131.710115996161
"1933","1400000US06007001500",33.8010320838958,37,196.623536311059
"1934","1400000US06007001702",11.7129058337943,8,20.1852716180767
"1935","1400000US06007001703",8.90142472083173,8,9.76921422242747
"1936","1400000US06007001800",11.1724347667417,8,18.6585247832292
"1937","1400000US06007001900",11.1604834648313,8,16.9943050126117
"1938","1400000US06007002000",8.97413705325323,8,7.84169356532855
"1939","1400000US06007002100",10.6687862650028,8,19.2607974853948
"1940","1400000US06007002200",17.5564362082789,15,82.5412428506907
"1941","1400000US06001420300",22.2311676082863,15.5,349.863163779713
"1942","1400000US06027000100",9.61131349564172,10,18.2885956769587
"1943","1400000US06027000300",7.79357593524951,6,16.0853022596732
"1944","1400000US06027000400",10.0507283136459,11,7.90741340632322
"1945","1400000US06029000101",9.79220434188553,10,14.210700222865
"1946","1400000US06029000200",8.01982079826229,6,33.4952615648362
"1947","1400000US06029000300",9.80391147709727,7,49.2318693474635
"1948","1400000US06029000400",12.5285076846802,8,71.9467447597971
"1949","1400000US06029000503",9.34870144450266,8,13.2169461055436
"1950","1400000US06029000505",7.1394437916177,7,1.45938793502512
"1951","1400000US06029000506",7.72785561624317,7,2.61713124375646
"1952","1400000US06029000507",7.98701471961578,8,4.71921232314008
"1953","1400000US06029000600",9.93096480889039,7,37.8005549969089
"1954","1400000US06029000700",9.93344907407407,10,2.56865218148684
"1955","1400000US06029000903",10.1073634204276,10,0.397212864535824
"1956","1400000US06029000904",10.108154213579,10,1.27601198440118
"1957","1400000US06025940000",20.0078537260653,17,99.4804238000365
"1958","1400000US06029000905",10.7202416918429,11,1.52809667673716
"1959","1400000US06029000906",10.151285046729,10,0.531745863762242
"1960","1400000US06029000908",10.2355751561926,10,2.24191041355903
"1961","1400000US06029000909",10.7623114147452,10,8.97737187679734
"1962","1400000US06029000910",15.711487958307,11,48.0773861430197
"1963","1400000US06029001000",10.9111203804121,10,10.1130833628067
"1964","1400000US06029001102",11.1612533435231,11,3.23851341323901
"1965","1400000US06029001103",12.4300062774639,12,5.05932518840278
"1966","1400000US06029001201",10.3541218637993,10,1.66216915300083
"1967","1400000US06029001202",12.2246603970742,12,14.4461035176467
"1968","1400000US06029001300",9.20699245133095,10,8.61572215137384
"1969","1400000US06029001400",9.82806784170269,10,4.68466768934141
"1970","1400000US06029001600",10.7515060240964,7,55.9616934490707
"1971","1400000US06029001700",11.6460233297985,7,68.6954206485859
"1972","1400000US06029001801",7.34925656437836,7,1.37165213700199
"1973","1400000US06029001802",7.44758502873117,7,0.871087285988936
"1974","1400000US06029001902",7.09683257918552,7,2.9159247750359
"1975","1400000US06029002000",7.23406862745098,7,4.89340225823704
"1976","1400000US06029002100",8.37675675675676,7,20.7054627044568
"1977","1400000US06001436402",18.333746898263,13,58.2787723082026
"1978","1400000US06001436500",31.159126984127,25,151.642393838573
"1979","1400000US06001436601",31.7840830449827,24,143.914566419692
"1980","1400000US06001436700",25.4604385128694,24,25.8918017159199
